범죄별,범행연령별,항목,단위,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년
전자금융거래법,17세,범죄자 연령,명,,,,,,,,,108,245,117,46,79,87
전자금융거래법,18세,범죄자 연령,명,,,,,,,,,231,595,233,148,138,173
전자금융거래법,성인,범죄자 연령,명,,,,,,,,,25791,27763,18489,19653,23105,24362
전자금융거래법,19세,범죄자 연령,명,,,,,,,,,490,1053,550,493,457,431
전자금융거래법,20세,범죄자 연령,명,,,,,,,,,471,917,573,553,467,441
전자금융거래법,21세,범죄자 연령,명,,,,,,,,,464,872,557,527,448,450
전자금융거래법,22세,범죄자 연령,명,,,,,,,,,545,889,621,604,560,502
전자금융거래법,23세,범죄자 연령,명,,,,,,,,,525,853,635,609,617,607
전자금융거래법,24세,범죄자 연령,명,,,,,,,,,472,802,614,652,667,597
전자금융거래법,25세,범죄자 연령,명,,,,,,,,,407,687,483,580,661,573
전자금융거래법,26~30세,범죄자 연령,명,,,,,,,,,2391,3225,2337,2452,2505,2645
전자금융거래법,31~35세,범죄자 연령,명,,,,,,,,,3306,3555,2547,2604,2678,2505
전자금융거래법,36~40세,범죄자 연령,명,,,,,,,,,3141,3199,2208,2404,3155,3266
전자금융거래법,41~45세,범죄자 연령,명,,,,,,,,,3588,3422,2318,2371,2979,3078
전자금융거래법,46~50세,범죄자 연령,명,,,,,,,,,3308,2829,1870,2167,3038,3292
전자금융거래법,51~55세,범죄자 연령,명,,,,,,,,,3072,2519,1551,1656,2195,2553
전자금융거래법,56~60세,범죄자 연령,명,,,,,,,,,1931,1684,954,1266,1656,2050
전자금융거래법,61~70세,범죄자 연령,명,,,,,,,,,1352,1004,571,636,901,1242
전자금융거래법,71세이상,범죄자 연령,명,,,,,,,,,328,253,100,79,121,130
전자금융거래법,미상,범죄자 연령,명,,,,,,,,,45,254,150,249,217,18
전투경찰대설치법,계,범죄자 연령,명,78,78,67,38,27,24,11,4,,,,,,
전투경찰대설치법,소년,범죄자 연령,명,3,2,5,-,-,-,-,-,,,,,,
전투경찰대설치법,14세미만,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,14세,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,15세,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,16세,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,17세,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,18세,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,19세,범죄자 연령,명,3,2,5,,,,,,,,,,,
전투경찰대설치법,성인,범죄자 연령,명,73,75,62,37,27,24,11,4,,,,,,
전투경찰대설치법,19세,범죄자 연령,명,,,,-,-,-,-,-,,,,,,
전투경찰대설치법,20세,범죄자 연령,명,16,14,19,10,2,5,-,-,,,,,,
전투경찰대설치법,21세,범죄자 연령,명,24,25,11,5,6,6,2,-,,,,,,
전투경찰대설치법,22세,범죄자 연령,명,6,11,6,5,2,1,1,-,,,,,,
전투경찰대설치법,23세,범죄자 연령,명,7,7,5,5,3,5,-,-,,,,,,
전투경찰대설치법,24세,범죄자 연령,명,3,4,2,1,-,-,-,-,,,,,,
전투경찰대설치법,25세,범죄자 연령,명,4,2,3,1,1,1,-,1,,,,,,
전투경찰대설치법,26~30세,범죄자 연령,명,3,5,6,5,3,3,5,1,,,,,,
전투경찰대설치법,31~35세,범죄자 연령,명,6,1,6,2,3,1,2,1,,,,,,
전투경찰대설치법,36~40세,범죄자 연령,명,1,6,4,1,5,1,1,1,,,,,,
전투경찰대설치법,41~50세,범죄자 연령,명,3,-,-,2,2,1,-,-,,,,,,
전투경찰대설치법,51~60세,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,61~70세,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,71세이상,범죄자 연령,명,-,-,-,-,-,-,-,-,,,,,,
전투경찰대설치법,미상,범죄자 연령,명,2,1,-,1,-,-,-,-,,,,,,
전파법,계,범죄자 연령,명,1158,880,856,970,335,679,664,654,488,644,505,635,693,1083
전파법,소년,범죄자 연령,명,3,-,1,-,-,-,1,2,-,1,1,,2,6
전파법,14세미만,범죄자 연령,명,-,-,-,-,-,-,1,1,-,-,-,,,
전파법,14세,범죄자 연령,명,-,-,-,-,-,-,-,-,-,-,-,,-,-
전파법,15세,범죄자 연령,명,-,-,-,-,-,-,-,-,-,-,-,,-,-
전파법,16세,범죄자 연령,명,-,-,-,-,-,-,-,1,-,-,-,,1,1
전파법,17세,범죄자 연령,명,-,-,-,-,-,-,-,-,-,1,-,,-,3
전파법,18세,범죄자 연령,명,1,-,-,-,-,-,-,-,-,-,1,,1,2
전파법,19세,범죄자 연령,명,2,-,1,,,,,,,,,,,
전파법,성인,범죄자 연령,명,209,100,64,93,166,546,491,466,480,634,496,626,678,1071
전파법,19세,범죄자 연령,명,,,,-,-,-,-,-,-,-,-,,3,5
전파법,20세,범죄자 연령,명,1,-,-,-,-,-,1,-,-,1,-,2,-,2
전파법,21세,범죄자 연령,명,1,-,1,-,-,-,-,-,-,1,-,,-,5
